time,currency,selling,buying
31-08-20_14:43,USD,7.33753,7.40553
31-08-20_14:43,USD,7.33753,7.40553
31-08-20_14:44,USD,7.33753,7.40553
31-08-20_14:45,USD,7.33753,7.40553
31-08-20_14:45,USD,7.33753,7.40553
31-08-20_14:46,USD,7.33753,7.40553
31-08-20_14:46,USD,7.33753,7.40553
31-08-20_14:47,USD,7.33753,7.40553
31-08-20_14:47,USD,7.33753,7.40553
31-08-20_14:48,USD,7.33753,7.40553
31-08-20_14:48,USD,7.33753,7.40553
31-08-20_14:49,USD,7.34023,7.40823
31-08-20_14:50,USD,7.34023,7.40823
31-08-20_14:50,USD,7.34023,7.40823
31-08-20_14:51,USD,7.34023,7.40823
31-08-20_14:51,USD,7.34023,7.40823
31-08-20_14:52,USD,7.34023,7.40823
31-08-20_14:52,USD,7.32408,7.39208
31-08-20_14:53,USD,7.32408,7.39208
31-08-20_14:54,USD,7.32408,7.39208
31-08-20_14:54,USD,7.32408,7.39208
31-08-20_14:55,USD,7.32408,7.39208
31-08-20_14:55,USD,7.32408,7.39208
31-08-20_14:56,USD,7.32408,7.39208
31-08-20_14:56,USD,7.32408,7.39208
31-08-20_14:57,USD,7.34023,7.40823
31-08-20_14:57,USD,7.34023,7.40823
31-08-20_14:58,USD,7.34023,7.40823
31-08-20_14:59,USD,7.34023,7.40823
31-08-20_14:59,USD,7.34023,7.40823
31-08-20_15:00,USD,7.34023,7.40823
31-08-20_15:00,USD,7.34023,7.40823
31-08-20_15:01,USD,7.34023,7.40823
31-08-20_15:01,USD,7.34023,7.40823
31-08-20_15:02,USD,7.33753,7.40553
31-08-20_15:03,USD,7.33753,7.40553
31-08-20_15:03,USD,7.33753,7.40553
31-08-20_15:04,USD,7.32679,7.39479
31-08-20_15:04,USD,7.32679,7.39479
31-08-20_15:05,USD,7.33754,7.40554
31-08-20_15:05,USD,7.33754,7.40554
31-08-20_15:06,USD,7.33754,7.40554
31-08-20_15:07,USD,7.33754,7.40554
31-08-20_15:07,USD,7.34023,7.40823
31-08-20_15:08,USD,7.33753,7.40553
31-08-20_15:08,USD,7.33753,7.40553
31-08-20_15:09,USD,7.33753,7.40553
31-08-20_15:09,USD,7.33753,7.40553
31-08-20_15:10,USD,7.33753,7.40553
31-08-20_15:10,USD,7.32406,7.39206
31-08-20_15:11,USD,7.32406,7.39206
31-08-20_15:12,USD,7.34023,7.40823
31-08-20_15:12,USD,7.34023,7.40823
31-08-20_15:13,USD,7.34023,7.40823
31-08-20_15:13,USD,7.34023,7.40823
31-08-20_15:14,USD,7.34023,7.40823
31-08-20_15:14,USD,7.34023,7.40823
31-08-20_15:15,USD,7.32408,7.39208
31-08-20_15:16,USD,7.32408,7.39208
31-08-20_15:16,USD,7.32408,7.39208
31-08-20_15:17,USD,7.34023,7.40823
31-08-20_15:17,USD,7.34023,7.40823
31-08-20_15:18,USD,7.34023,7.40823
31-08-20_15:18,USD,7.34294,7.41094
31-08-20_15:19,USD,7.34294,7.41094
31-08-20_15:19,USD,7.34294,7.41094
31-08-20_15:20,USD,7.34294,7.41094
31-08-20_15:21,USD,7.34294,7.41094
31-08-20_15:21,USD,7.34294,7.41094
31-08-20_15:22,USD,7.34294,7.41094
31-08-20_15:22,USD,7.34294,7.41094
31-08-20_15:23,USD,7.34294,7.41094
31-08-20_15:23,USD,7.34023,7.40823
31-08-20_15:24,USD,7.34294,7.41094
31-08-20_15:25,USD,7.34294,7.41094
31-08-20_15:25,USD,7.34294,7.41094
31-08-20_15:26,USD,7.34294,7.41094
31-08-20_15:26,USD,7.34294,7.41094
31-08-20_15:27,USD,7.34294,7.41094
31-08-20_15:27,USD,7.34294,7.41094
31-08-20_15:28,USD,7.34023,7.40823
31-08-20_15:28,USD,7.34023,7.40823
31-08-20_15:29,USD,7.34023,7.40823
31-08-20_15:30,USD,7.34023,7.40823
31-08-20_15:30,USD,7.34023,7.40823
31-08-20_15:31,USD,7.34023,7.40823
31-08-20_15:31,USD,7.34023,7.40823
31-08-20_15:32,USD,7.34023,7.40823
31-08-20_15:32,USD,7.34023,7.40823
31-08-20_15:33,USD,7.34023,7.40823
31-08-20_15:34,USD,7.34023,7.40823
31-08-20_15:34,USD,7.34023,7.40823
31-08-20_15:35,USD,7.34023,7.40823
31-08-20_15:35,USD,7.34023,7.40823
31-08-20_15:36,USD,7.34023,7.40823
31-08-20_15:36,USD,7.34023,7.40823
31-08-20_15:37,USD,7.34023,7.40823
31-08-20_15:38,USD,7.34023,7.40823
31-08-20_15:38,USD,7.34023,7.40823
31-08-20_15:39,USD,7.34023,7.40823
31-08-20_15:39,USD,7.34023,7.40823
31-08-20_15:40,USD,7.34023,7.40823
31-08-20_15:40,USD,7.34023,7.40823
31-08-20_15:41,USD,7.34023,7.40823
31-08-20_15:41,USD,7.34023,7.40823
31-08-20_15:42,USD,7.32676,7.39476
31-08-20_15:43,USD,7.34023,7.40823
31-08-20_15:43,USD,7.34023,7.40823
31-08-20_15:44,USD,7.34023,7.40823
31-08-20_15:44,USD,7.34023,7.40823
31-08-20_15:45,USD,7.34023,7.40823
31-08-20_15:45,USD,7.34023,7.40823
31-08-20_15:46,USD,7.34023,7.40823
31-08-20_15:47,USD,7.34023,7.40823
31-08-20_15:47,USD,7.34023,7.40823
31-08-20_15:48,USD,7.34023,7.40823
31-08-20_15:48,USD,7.34023,7.40823
31-08-20_15:49,USD,7.34023,7.40823
31-08-20_15:49,USD,7.34023,7.40823
31-08-20_15:50,USD,7.34023,7.40823
31-08-20_15:50,USD,7.34023,7.40823
31-08-20_15:51,USD,7.34023,7.40823
31-08-20_15:52,USD,7.34023,7.40823
31-08-20_15:52,USD,7.34023,7.40823
31-08-20_15:53,USD,7.34023,7.40823
31-08-20_15:53,USD,7.34023,7.40823
31-08-20_15:54,USD,7.34023,7.40823
31-08-20_15:54,USD,7.34023,7.40823
31-08-20_15:55,USD,7.34023,7.40823
31-08-20_15:56,USD,7.34023,7.40823
31-08-20_15:56,USD,7.34023,7.40823
31-08-20_15:57,USD,7.34023,7.40823
31-08-20_15:57,USD,7.34023,7.40823
31-08-20_15:58,USD,7.34023,7.40823
31-08-20_15:58,USD,7.34023,7.40823
31-08-20_15:59,USD,7.34023,7.40823
31-08-20_15:59,USD,7.34023,7.40823
31-08-20_16:00,USD,7.32408,7.39208
31-08-20_16:01,USD,7.34023,7.40823
31-08-20_16:01,USD,7.34023,7.40823
31-08-20_16:02,USD,7.34023,7.40823
31-08-20_16:02,USD,7.34023,7.40823
31-08-20_16:03,USD,7.34023,7.40823
31-08-20_16:03,USD,7.34023,7.40823
31-08-20_16:04,USD,7.34023,7.40823
31-08-20_16:05,USD,7.34023,7.40823
31-08-20_16:05,USD,7.34023,7.40823
31-08-20_16:06,USD,7.34023,7.40823
31-08-20_16:06,USD,7.34023,7.40823
31-08-20_16:07,USD,7.34023,7.40823
31-08-20_16:08,USD,7.34023,7.40823
31-08-20_16:08,USD,7.34023,7.40823
31-08-20_16:09,USD,7.34023,7.40823
31-08-20_16:09,USD,7.34294,7.41094
31-08-20_16:10,USD,7.34294,7.41094
31-08-20_16:10,USD,7.34023,7.40823
31-08-20_16:11,USD,7.34294,7.41094
31-08-20_16:11,USD,7.34294,7.41094
31-08-20_16:12,USD,7.34023,7.40823
31-08-20_16:13,USD,7.34023,7.40823
31-08-20_16:13,USD,7.34023,7.40823
31-08-20_16:14,USD,7.34023,7.40823
31-08-20_16:14,USD,7.34023,7.40823
31-08-20_16:15,USD,7.34023,7.40823
31-08-20_16:15,USD,7.34023,7.40823
31-08-20_16:16,USD,7.34023,7.40823
31-08-20_16:17,USD,7.34023,7.40823
31-08-20_16:17,USD,7.34023,7.40823
31-08-20_16:18,USD,7.34023,7.40823
31-08-20_16:18,USD,7.32408,7.39208
31-08-20_16:19,USD,7.34023,7.40823
31-08-20_16:19,USD,7.34023,7.40823
31-08-20_16:20,USD,7.34023,7.40823
31-08-20_16:21,USD,7.34023,7.40823
31-08-20_16:21,USD,7.34023,7.40823
31-08-20_16:22,USD,7.34023,7.40823
31-08-20_16:22,USD,7.33753,7.40553
31-08-20_16:23,USD,7.33753,7.40553
31-08-20_16:23,USD,7.34023,7.40823
31-08-20_16:24,USD,7.33483,7.40283
31-08-20_16:25,USD,7.31334,7.38134
31-08-20_16:25,USD,7.33483,7.40283
31-08-20_16:26,USD,7.33483,7.40283
31-08-20_16:26,USD,7.33483,7.40283
31-08-20_16:27,USD,7.33483,7.40283
31-08-20_16:27,USD,7.33214,7.40014
31-08-20_16:28,USD,7.33483,7.40283
31-08-20_16:28,USD,7.32944,7.39744
31-08-20_16:29,USD,7.32944,7.39744
31-08-20_16:30,USD,7.33483,7.40283
31-08-20_16:30,USD,7.33483,7.40283
31-08-20_16:31,USD,7.33483,7.40283
31-08-20_16:31,USD,7.33483,7.40283
31-08-20_16:32,USD,7.33483,7.40283
31-08-20_16:32,USD,7.33483,7.40283
31-08-20_16:33,USD,7.33483,7.40283
31-08-20_16:34,USD,7.33483,7.40283
31-08-20_16:34,USD,7.33483,7.40283
31-08-20_16:35,USD,7.33483,7.40283
31-08-20_16:35,USD,7.33483,7.40283
31-08-20_16:36,USD,7.33483,7.40283
31-08-20_16:36,USD,7.33483,7.40283
31-08-20_16:37,USD,7.31332,7.38132
31-08-20_16:37,USD,7.31332,7.38132
31-08-20_16:38,USD,7.31332,7.38132
31-08-20_16:39,USD,7.33214,7.40014
31-08-20_16:39,USD,7.33214,7.40014
31-08-20_16:40,USD,7.33214,7.40014
31-08-20_16:40,USD,7.33483,7.40283
31-08-20_16:41,USD,7.33214,7.40014
31-08-20_16:41,USD,7.33214,7.40014
31-08-20_16:42,USD,7.33214,7.40014
31-08-20_16:43,USD,7.31868,7.38668
31-08-20_16:43,USD,7.31868,7.38668
31-08-20_16:44,USD,7.31868,7.38668
31-08-20_16:44,USD,7.31868,7.38668
31-08-20_16:45,USD,7.31868,7.38668
31-08-20_16:45,USD,7.31868,7.38668
31-08-20_16:46,USD,7.31868,7.38668
31-08-20_16:47,USD,7.31868,7.38668
31-08-20_16:47,USD,7.31868,7.38668
31-08-20_16:48,USD,7.33483,7.40283
31-08-20_16:48,USD,7.33483,7.40283
31-08-20_16:49,USD,7.33483,7.40283
31-08-20_16:49,USD,7.33483,7.40283
31-08-20_16:50,USD,7.33483,7.40283
31-08-20_16:50,USD,7.33753,7.40553
31-08-20_16:51,USD,7.34023,7.40823
31-08-20_16:52,USD,7.34023,7.40823
31-08-20_16:52,USD,7.34023,7.40823
31-08-20_16:53,USD,7.32408,7.39208
31-08-20_16:53,USD,7.34023,7.40823
31-08-20_16:54,USD,7.34023,7.40823
31-08-20_16:54,USD,7.34023,7.40823
31-08-20_16:55,USD,7.34023,7.40823
31-08-20_16:56,USD,7.34023,7.40823
31-08-20_16:56,USD,7.34023,7.40823
31-08-20_16:57,USD,7.34023,7.40823
31-08-20_16:57,USD,7.34023,7.40823
31-08-20_16:58,USD,7.34023,7.40823
31-08-20_16:58,USD,7.34023,7.40823
31-08-20_16:59,USD,7.34023,7.40823
31-08-20_16:59,USD,7.34023,7.40823
31-08-20_17:00,USD,7.34023,7.40823
31-08-20_17:01,USD,7.32408,7.39208
31-08-20_17:01,USD,7.32408,7.39208
31-08-20_17:02,USD,7.32408,7.39208
31-08-20_17:02,USD,7.32408,7.39208
31-08-20_17:03,USD,7.32408,7.39208
31-08-20_17:03,USD,7.32408,7.39208
31-08-20_17:04,USD,7.33214,7.40014
31-08-20_17:05,USD,7.33214,7.40014
31-08-20_17:05,USD,7.34023,7.40823
31-08-20_17:06,USD,7.34023,7.40823
31-08-20_17:06,USD,7.34023,7.40823
31-08-20_17:07,USD,7.34023,7.40823
31-08-20_17:07,USD,7.34023,7.40823
31-08-20_17:08,USD,7.34023,7.40823
31-08-20_17:08,USD,7.34023,7.40823
31-08-20_17:09,USD,7.34023,7.40823
31-08-20_17:10,USD,7.34023,7.40823
31-08-20_17:10,USD,7.34023,7.40823
31-08-20_17:11,USD,7.34023,7.40823
31-08-20_17:11,USD,7.34023,7.40823
31-08-20_17:12,USD,7.34023,7.40823
31-08-20_17:12,USD,7.34023,7.40823
31-08-20_17:13,USD,7.34023,7.40823
31-08-20_17:14,USD,7.34023,7.40823
31-08-20_17:14,USD,7.34023,7.40823
31-08-20_17:15,USD,7.34023,7.40823
31-08-20_17:15,USD,7.33753,7.40553
31-08-20_17:16,USD,7.33753,7.40553
31-08-20_17:16,USD,7.33754,7.40554
31-08-20_17:17,USD,7.34023,7.40823
31-08-20_17:18,USD,7.34023,7.40823
31-08-20_17:18,USD,7.34023,7.40823
31-08-20_17:19,USD,7.34023,7.40823
31-08-20_17:19,USD,7.34023,7.40823
31-08-20_17:20,USD,7.34023,7.40823
31-08-20_17:20,USD,7.34023,7.40823
31-08-20_17:21,USD,7.34023,7.40823
31-08-20_17:21,USD,7.34023,7.40823
31-08-20_17:22,USD,7.34023,7.40823
31-08-20_17:23,USD,7.34023,7.40823
31-08-20_17:23,USD,7.34023,7.40823
31-08-20_17:24,USD,7.34023,7.40823
31-08-20_17:24,USD,7.34023,7.40823
31-08-20_17:25,USD,7.34023,7.40823
31-08-20_17:25,USD,7.34023,7.40823
31-08-20_17:26,USD,7.34294,7.41094
31-08-20_17:27,USD,7.34294,7.41094
31-08-20_17:27,USD,7.34294,7.41094
31-08-20_17:28,USD,7.34294,7.41094
31-08-20_17:28,USD,7.32947,7.39747
31-08-20_17:29,USD,7.32947,7.39747
31-08-20_17:29,USD,7.32406,7.39206
31-08-20_17:30,USD,7.32406,7.39206
31-08-20_17:31,USD,7.32406,7.39206
31-08-20_17:31,USD,7.32947,7.39747
31-08-20_17:32,USD,7.32947,7.39747
31-08-20_17:32,USD,7.32947,7.39747
31-08-20_17:33,USD,7.32947,7.39747
31-08-20_17:33,USD,7.32947,7.39747
31-08-20_17:34,USD,7.32947,7.39747
31-08-20_17:35,USD,7.32947,7.39747
31-08-20_17:35,USD,7.32947,7.39747
31-08-20_17:36,USD,7.32947,7.39747
31-08-20_17:36,USD,7.32945,7.39745
31-08-20_17:37,USD,7.32945,7.39745
31-08-20_17:37,USD,7.32944,7.39744
31-08-20_17:38,USD,7.32944,7.39744
31-08-20_17:38,USD,7.34564,7.41364
31-08-20_17:39,USD,7.34564,7.41364
31-08-20_17:40,USD,7.34564,7.41364
31-08-20_17:40,USD,7.34564,7.41364
31-08-20_17:41,USD,7.34564,7.41364
31-08-20_17:41,USD,7.34564,7.41364
31-08-20_17:42,USD,7.34564,7.41364
31-08-20_17:42,USD,7.34564,7.41364
31-08-20_17:43,USD,7.34564,7.41364
31-08-20_17:44,USD,7.34564,7.41364
31-08-20_17:44,USD,7.34564,7.41364
31-08-20_17:45,USD,7.34564,7.41364
31-08-20_17:45,USD,7.34564,7.41364
31-08-20_17:46,USD,7.34564,7.41364
31-08-20_17:46,USD,7.34564,7.41364
31-08-20_17:47,USD,7.34564,7.41364
31-08-20_17:48,USD,7.34564,7.41364
31-08-20_17:48,USD,7.34564,7.41364
31-08-20_17:49,USD,7.34564,7.41364
31-08-20_17:49,USD,7.34564,7.41364
31-08-20_17:50,USD,7.34564,7.41364
31-08-20_17:50,USD,7.34564,7.41364
31-08-20_17:51,USD,7.34564,7.41364
31-08-20_17:51,USD,7.34564,7.41364
31-08-20_17:52,USD,7.34835,7.41635
31-08-20_17:53,USD,7.34835,7.41635
31-08-20_17:53,USD,7.33214,7.40014
31-08-20_17:54,USD,7.33214,7.40014
31-08-20_17:54,USD,7.33214,7.40014
31-08-20_17:55,USD,7.33214,7.40014
31-08-20_17:55,USD,7.33214,7.40014
31-08-20_17:56,USD,7.33214,7.40014
31-08-20_17:57,USD,7.33214,7.40014
31-08-20_17:57,USD,7.33214,7.40014
31-08-20_17:58,USD,7.33214,7.40014
31-08-20_17:58,USD,7.35106,7.41906
31-08-20_17:59,USD,7.35106,7.41906
31-08-20_17:59,USD,7.35106,7.41906
01-09-20_09:00,USD,7.33214,7.40014
01-09-20_09:00,USD,7.33214,7.40014
01-09-20_09:01,USD,7.33484,7.40284
01-09-20_09:01,USD,7.33214,7.40014
01-09-20_09:02,USD,7.33214,7.40014
01-09-20_09:03,USD,7.33214,7.40014
01-09-20_09:03,USD,7.33214,7.40014
01-09-20_09:04,USD,7.33214,7.40014
01-09-20_09:04,USD,7.33214,7.40014
01-09-20_09:05,USD,7.33214,7.40014
01-09-20_09:05,USD,7.33214,7.40014
01-09-20_09:06,USD,7.33214,7.40014
01-09-20_09:07,USD,7.32944,7.39744
01-09-20_09:07,USD,7.33483,7.40283
01-09-20_09:08,USD,7.33214,7.40014
01-09-20_09:08,USD,7.33214,7.40014
01-09-20_09:09,USD,7.33214,7.40014
01-09-20_09:09,USD,7.32944,7.39744
01-09-20_09:10,USD,7.33483,7.40283
01-09-20_09:11,USD,7.33214,7.40014
01-09-20_09:11,USD,7.33483,7.40283
01-09-20_09:12,USD,7.33483,7.40283
01-09-20_09:12,USD,7.33483,7.40283
01-09-20_09:13,USD,7.33214,7.40014
01-09-20_09:13,USD,7.33214,7.40014
01-09-20_09:14,USD,7.33754,7.40554
01-09-20_09:14,USD,7.33754,7.40554
01-09-20_09:15,USD,7.33754,7.40554
01-09-20_09:16,USD,7.33754,7.40554
01-09-20_09:16,USD,7.33754,7.40554
01-09-20_09:17,USD,7.33754,7.40554
01-09-20_09:17,USD,7.33483,7.40283
01-09-20_09:18,USD,7.34023,7.40823
01-09-20_09:18,USD,7.34294,7.41094
01-09-20_09:19,USD,7.33754,7.40554
01-09-20_09:20,USD,7.33483,7.40283
01-09-20_09:20,USD,7.33483,7.40283
01-09-20_09:21,USD,7.33754,7.40554
01-09-20_09:21,USD,7.33483,7.40283
01-09-20_09:22,USD,7.33483,7.40283
01-09-20_09:22,USD,7.33483,7.40283
01-09-20_09:23,USD,7.33483,7.40283
01-09-20_09:24,USD,7.33483,7.40283
01-09-20_09:24,USD,7.33214,7.40014
01-09-20_09:25,USD,7.33214,7.40014
01-09-20_09:25,USD,7.33483,7.40283
01-09-20_09:26,USD,7.33483,7.40283
01-09-20_09:26,USD,7.33483,7.40283
01-09-20_09:27,USD,7.33483,7.40283
01-09-20_09:27,USD,7.33483,7.40283
01-09-20_09:28,USD,7.33483,7.40283
01-09-20_09:29,USD,7.33483,7.40283
01-09-20_09:29,USD,7.33483,7.40283
01-09-20_09:30,USD,7.33483,7.40283
01-09-20_09:30,USD,7.33483,7.40283
01-09-20_09:31,USD,7.33483,7.40283
01-09-20_09:31,USD,7.33483,7.40283
01-09-20_09:32,USD,7.33483,7.40283
01-09-20_09:33,USD,7.33483,7.40283
01-09-20_09:33,USD,7.33483,7.40283
01-09-20_09:34,USD,7.34023,7.40823
01-09-20_09:34,USD,7.33483,7.40283
01-09-20_09:35,USD,7.33483,7.40283
01-09-20_09:35,USD,7.33483,7.40283
01-09-20_09:36,USD,7.34023,7.40823
01-09-20_09:37,USD,7.34023,7.40823
01-09-20_09:37,USD,7.34023,7.40823
01-09-20_09:38,USD,7.34023,7.40823
01-09-20_09:38,USD,7.34023,7.40823
01-09-20_09:39,USD,7.33754,7.40554
01-09-20_09:39,USD,7.34294,7.41094
01-09-20_09:40,USD,7.34294,7.41094
01-09-20_09:40,USD,7.34294,7.41094
01-09-20_09:41,USD,7.34294,7.41094
01-09-20_09:42,USD,7.34294,7.41094
01-09-20_09:42,USD,7.34023,7.40823
01-09-20_09:43,USD,7.34023,7.40823
01-09-20_09:43,USD,7.32947,7.39747
01-09-20_09:44,USD,7.34023,7.40823
01-09-20_09:44,USD,7.34023,7.40823
01-09-20_09:45,USD,7.34023,7.40823
01-09-20_09:46,USD,7.34023,7.40823
01-09-20_09:46,USD,7.35106,7.41906
01-09-20_09:47,USD,7.35106,7.41906
01-09-20_09:47,USD,7.35106,7.41906
01-09-20_09:48,USD,7.35106,7.41906
01-09-20_09:48,USD,7.35106,7.41906
01-09-20_09:49,USD,7.35106,7.41906
01-09-20_09:50,USD,7.35106,7.41906
01-09-20_09:50,USD,7.35377,7.42177
01-09-20_09:51,USD,7.35377,7.42177
01-09-20_09:51,USD,7.35106,7.41906
01-09-20_09:52,USD,7.35106,7.41906
01-09-20_09:52,USD,7.35106,7.41906
01-09-20_09:53,USD,7.35106,7.41906
01-09-20_09:53,USD,7.35106,7.41906
01-09-20_09:54,USD,7.35106,7.41906
01-09-20_09:55,USD,7.35106,7.41906
01-09-20_09:55,USD,7.35106,7.41906
01-09-20_09:56,USD,7.35377,7.42177
01-09-20_09:56,USD,7.35106,7.41906
01-09-20_09:57,USD,7.35106,7.41906
01-09-20_09:57,USD,7.35648,7.42448
01-09-20_09:58,USD,7.35648,7.42448
01-09-20_09:59,USD,7.35648,7.42448
01-09-20_09:59,USD,7.35648,7.42448
01-09-20_10:00,USD,7.35648,7.42448
01-09-20_10:00,USD,7.35648,7.42448
01-09-20_10:01,USD,7.35648,7.42448
01-09-20_10:01,USD,7.35919,7.42719
01-09-20_10:02,USD,7.35919,7.42719
01-09-20_10:03,USD,7.35648,7.42448
01-09-20_10:03,USD,7.35648,7.42448
01-09-20_10:04,USD,7.35648,7.42448
01-09-20_10:04,USD,7.35648,7.42448
01-09-20_10:05,USD,7.35648,7.42448
01-09-20_10:05,USD,7.35919,7.42719
01-09-20_10:06,USD,7.35919,7.42719
01-09-20_10:06,USD,7.36191,7.42991
01-09-20_10:07,USD,7.35919,7.42719
01-09-20_10:08,USD,7.35648,7.42448
01-09-20_10:08,USD,7.35919,7.42719
01-09-20_10:09,USD,7.35919,7.42719
01-09-20_10:09,USD,7.36191,7.42991
01-09-20_10:10,USD,7.36191,7.42991
01-09-20_10:10,USD,7.35919,7.42719
01-09-20_10:11,USD,7.35919,7.42719
01-09-20_10:12,USD,7.36191,7.42991
01-09-20_10:12,USD,7.35648,7.42448
01-09-20_10:13,USD,7.35648,7.42448
01-09-20_10:13,USD,7.35648,7.42448
01-09-20_10:14,USD,7.35648,7.42448
01-09-20_10:14,USD,7.35919,7.42719
01-09-20_10:15,USD,7.35919,7.42719
01-09-20_10:15,USD,7.35648,7.42448
01-09-20_10:16,USD,7.35648,7.42448
01-09-20_10:17,USD,7.35648,7.42448
01-09-20_10:17,USD,7.35648,7.42448
01-09-20_10:18,USD,7.35648,7.42448
01-09-20_10:18,USD,7.35648,7.42448
01-09-20_10:19,USD,7.35648,7.42448
01-09-20_10:19,USD,7.35648,7.42448
01-09-20_10:20,USD,7.35919,7.42719
01-09-20_10:21,USD,7.35919,7.42719
01-09-20_10:21,USD,7.35919,7.42719
01-09-20_10:22,USD,7.36191,7.42991
01-09-20_10:22,USD,7.35919,7.42719
01-09-20_10:23,USD,7.35919,7.42719
01-09-20_10:23,USD,7.35919,7.42719
01-09-20_10:24,USD,7.35919,7.42719
01-09-20_10:24,USD,7.35919,7.42719
01-09-20_10:25,USD,7.35919,7.42719
01-09-20_10:26,USD,7.35648,7.42448
01-09-20_10:26,USD,7.35648,7.42448
01-09-20_10:27,USD,7.35648,7.42448
01-09-20_10:27,USD,7.35919,7.42719
01-09-20_10:28,USD,7.35648,7.42448
01-09-20_10:28,USD,7.35648,7.42448
01-09-20_10:29,USD,7.35648,7.42448
01-09-20_10:30,USD,7.35648,7.42448
01-09-20_10:30,USD,7.35648,7.42448
01-09-20_10:31,USD,7.35648,7.42448
01-09-20_10:31,USD,7.35648,7.42448
01-09-20_10:32,USD,7.35648,7.42448
01-09-20_10:32,USD,7.35648,7.42448
01-09-20_10:33,USD,7.35648,7.42448
01-09-20_10:34,USD,7.35648,7.42448
01-09-20_10:34,USD,7.35648,7.42448
01-09-20_10:35,USD,7.35648,7.42448
01-09-20_10:35,USD,7.35648,7.42448
01-09-20_10:36,USD,7.35648,7.42448
01-09-20_10:36,USD,7.35648,7.42448
01-09-20_10:37,USD,7.35648,7.42448
01-09-20_10:37,USD,7.35648,7.42448
01-09-20_10:38,USD,7.35919,7.42719
01-09-20_10:39,USD,7.35919,7.42719
01-09-20_10:39,USD,7.3592,7.4272
01-09-20_10:40,USD,7.35919,7.42719
01-09-20_10:40,USD,7.35919,7.42719
01-09-20_10:41,USD,7.35919,7.42719
01-09-20_10:41,USD,7.35919,7.42719
01-09-20_10:42,USD,7.35919,7.42719
01-09-20_10:43,USD,7.35919,7.42719
01-09-20_10:43,USD,7.35919,7.42719
01-09-20_10:44,USD,7.35919,7.42719
01-09-20_10:44,USD,7.35919,7.42719
01-09-20_10:45,USD,7.35919,7.42719
01-09-20_10:45,USD,7.35919,7.42719
01-09-20_10:46,USD,7.35919,7.42719
01-09-20_10:46,USD,7.36191,7.42991
01-09-20_10:47,USD,7.36191,7.42991
01-09-20_10:48,USD,7.36191,7.42991
01-09-20_10:48,USD,7.36191,7.42991
01-09-20_10:49,USD,7.36191,7.42991
01-09-20_10:49,USD,7.36191,7.42991
01-09-20_10:50,USD,7.36191,7.42991
01-09-20_10:50,USD,7.36191,7.42991
01-09-20_10:51,USD,7.36191,7.42991
01-09-20_10:52,USD,7.36191,7.42991
01-09-20_10:52,USD,7.36191,7.42991
01-09-20_10:53,USD,7.36191,7.42991
01-09-20_10:53,USD,7.36191,7.42991
01-09-20_10:54,USD,7.36191,7.42991
01-09-20_10:54,USD,7.36191,7.42991
01-09-20_10:55,USD,7.36191,7.42991
01-09-20_10:55,USD,7.36191,7.42991
01-09-20_10:56,USD,7.36191,7.42991
01-09-20_10:57,USD,7.36191,7.42991
01-09-20_10:57,USD,7.36191,7.42991
01-09-20_10:58,USD,7.36191,7.42991
01-09-20_10:58,USD,7.36191,7.42991
01-09-20_10:59,USD,7.36191,7.42991
01-09-20_10:59,USD,7.36191,7.42991
01-09-20_11:00,USD,7.36191,7.42991
01-09-20_11:01,USD,7.36191,7.42991
01-09-20_11:01,USD,7.36735,7.43535
01-09-20_11:02,USD,7.36735,7.43535
01-09-20_11:02,USD,7.36735,7.43535
01-09-20_11:03,USD,7.36735,7.43535
01-09-20_11:03,USD,7.36735,7.43535
01-09-20_11:04,USD,7.36735,7.43535
01-09-20_11:04,USD,7.36463,7.43263
01-09-20_11:05,USD,7.36463,7.43263
01-09-20_11:06,USD,7.36463,7.43263
01-09-20_11:06,USD,7.36463,7.43263
01-09-20_11:07,USD,7.36463,7.43263
01-09-20_11:07,USD,7.36463,7.43263
01-09-20_11:08,USD,7.36463,7.43263
01-09-20_11:08,USD,7.36463,7.43263
01-09-20_11:09,USD,7.36735,7.43535
01-09-20_11:10,USD,7.36735,7.43535
01-09-20_11:10,USD,7.36735,7.43535
01-09-20_11:11,USD,7.36463,7.43263
01-09-20_11:11,USD,7.36463,7.43263
01-09-20_11:12,USD,7.36463,7.43263
01-09-20_11:12,USD,7.36463,7.43263
01-09-20_11:13,USD,7.36463,7.43263
01-09-20_11:14,USD,7.36463,7.43263
01-09-20_11:14,USD,7.36463,7.43263
01-09-20_11:15,USD,7.36463,7.43263
01-09-20_11:15,USD,7.36463,7.43263
01-09-20_11:16,USD,7.36463,7.43263
01-09-20_11:16,USD,7.36463,7.43263
01-09-20_11:17,USD,7.36463,7.43263
01-09-20_11:17,USD,7.36463,7.43263
01-09-20_11:18,USD,7.36191,7.42991
01-09-20_11:19,USD,7.36463,7.43263
01-09-20_11:19,USD,7.36191,7.42991
01-09-20_11:20,USD,7.36463,7.43263
01-09-20_11:20,USD,7.36463,7.43263
01-09-20_11:21,USD,7.36463,7.43263
01-09-20_11:21,USD,7.36191,7.42991
01-09-20_11:22,USD,7.36191,7.42991
01-09-20_11:23,USD,7.36191,7.42991
01-09-20_11:23,USD,7.36191,7.42991
01-09-20_11:24,USD,7.36191,7.42991
01-09-20_11:24,USD,7.36191,7.42991
01-09-20_11:25,USD,7.36191,7.42991
01-09-20_11:25,USD,7.35919,7.42719
