time,currency,selling,buying
31-08-20_13:24,USD,7.3227,7.3889
31-08-20_13:24,USD,7.3227,7.3889
31-08-20_13:25,USD,7.3216,7.3878
31-08-20_13:25,USD,7.3216,7.3878
31-08-20_13:26,USD,7.322,7.3882
31-08-20_13:26,USD,7.322,7.3882
31-08-20_13:27,USD,7.3224,7.3886
31-08-20_13:27,USD,7.3224,7.3886
31-08-20_13:28,USD,7.321,7.3871
31-08-20_13:28,USD,7.321,7.3871
31-08-20_13:29,USD,7.3219,7.3881
31-08-20_13:29,USD,7.3219,7.3881
31-08-20_13:30,USD,7.3213,7.3874
31-08-20_13:30,USD,7.3213,7.3874
31-08-20_13:31,USD,7.3211,7.3872
31-08-20_13:31,USD,7.3211,7.3872
31-08-20_13:32,USD,7.3219,7.3881
31-08-20_13:32,USD,7.3219,7.3881
31-08-20_13:33,USD,7.322,7.3882
31-08-20_13:33,USD,7.3224,7.3886
31-08-20_13:34,USD,7.3224,7.3886
31-08-20_13:34,USD,7.3224,7.3886
31-08-20_13:35,USD,7.3224,7.3886
31-08-20_13:35,USD,7.3224,7.3886
31-08-20_13:36,USD,7.3224,7.3886
31-08-20_13:36,USD,7.3224,7.3886
31-08-20_13:37,USD,7.3224,7.3886
31-08-20_13:37,USD,7.3228,7.389
31-08-20_13:38,USD,7.3228,7.389
31-08-20_13:38,USD,7.3229,7.3891
31-08-20_13:39,USD,7.3229,7.3891
31-08-20_13:39,USD,7.323,7.3892
31-08-20_13:40,USD,7.323,7.3892
31-08-20_13:41,USD,7.3228,7.389
31-08-20_13:41,USD,7.3228,7.389
31-08-20_13:42,USD,7.3224,7.3886
31-08-20_13:42,USD,7.3224,7.3886
31-08-20_13:43,USD,7.3222,7.3884
31-08-20_13:43,USD,7.3222,7.3884
31-08-20_13:44,USD,7.3197,7.3858
31-08-20_13:44,USD,7.3197,7.3858
31-08-20_13:45,USD,7.32,7.3861
31-08-20_13:45,USD,7.32,7.3861
31-08-20_13:46,USD,7.3204,7.3865
31-08-20_13:46,USD,7.3204,7.3865
31-08-20_13:47,USD,7.319,7.3851
31-08-20_13:47,USD,7.319,7.3851
31-08-20_13:48,USD,7.3186,7.3846
31-08-20_13:48,USD,7.3186,7.3846
31-08-20_13:49,USD,7.3205,7.3866
31-08-20_13:49,USD,7.3205,7.3866
31-08-20_13:50,USD,7.3207,7.3868
31-08-20_13:50,USD,7.3207,7.3868
31-08-20_13:51,USD,7.3206,7.3867
31-08-20_13:51,USD,7.3206,7.3867
31-08-20_13:52,USD,7.3204,7.3865
31-08-20_13:52,USD,7.3204,7.3865
31-08-20_13:53,USD,7.3205,7.3866
31-08-20_13:53,USD,7.3205,7.3866
31-08-20_13:54,USD,7.3204,7.3865
31-08-20_13:54,USD,7.3204,7.3865
31-08-20_13:55,USD,7.3204,7.3865
31-08-20_13:55,USD,7.3199,7.386
31-08-20_13:56,USD,7.3199,7.386
31-08-20_13:56,USD,7.319,7.3851
31-08-20_13:57,USD,7.319,7.3851
31-08-20_13:57,USD,7.3181,7.3841
31-08-20_13:58,USD,7.3181,7.3841
31-08-20_13:59,USD,7.3182,7.3842
31-08-20_13:59,USD,7.3182,7.3842
31-08-20_14:00,USD,7.3181,7.3841
31-08-20_14:00,USD,7.3181,7.3841
31-08-20_14:01,USD,7.3185,7.3845
